,game_id,year,season,speaker,receiver,message,receiver_annotation,sender_annotation,score_delta
168,1,1906,Fall,italy,germany,I’d prefer that you not tell England I am considering moving to the Channel. I don’t think he would like that.,True,True,3
169,1,1906,Fall,italy,germany,I don’t really want to discuss this stuff with England at all.,True,True,3
170,1,1906,Fall,germany,italy,"Well, England changed their mind about the plan I offered anyway. So, are you taking the channel?",True,True,-3
171,1,1906,Fall,italy,germany,"No, I’m not taking the Channel.",True,True,3
172,1,1906,Fall,germany,italy,Okay was that a recent decision? Because like an hour ago France said they were supporting you into the channel,True,True,-3
173,1,1906,Fall,italy,germany,"Well, when I tell you what I plan to do, do you turn around and tell France? This makes me uncomfortable speaking with you.",True,True,3
174,1,1906,Fall,germany,italy,I haven't spoken to France since then. I didn't realize you were giving the two of us different information on this particular subject. But I don't think I've revealed anything to them about what you plan to do. Mostly because you haven't told me.,True,True,-3
175,1,1906,Fall,italy,germany,"Well, I have been honest with both you and France. You told me that I need to promise you a set of things in order to take the Channel. I felt like it was more than I could be sure of doing, so I am not entering the Channel. I won’t go there without your permission.",True,False,3
176,1,1906,Fall,germany,italy,I appreciate that. And I'll keep the remainder of this conversation between us unless I hear otherwise. Have you just recently made an agreement with England?,True,True,-3
177,1,1906,Fall,germany,italy,I heard as much but I want to verify the contents of that agreement with you,True,True,-3
178,1,1906,Fall,germany,italy,"Btw, France just said that they submitted the orders to support you into the channel.",True,True,-3
179,1,1906,Fall,italy,germany,"I don’t have an agreement with England, but he is asking me about my moves and trying to get my help.",True,True,3
180,1,1906,Fall,germany,italy,"Okay--then England is lying to me, saying that you're helping support Eng-Brest.",True,True,-3
181,1,1906,Fall,italy,germany,"Ha! Yeah, fat chance.",True,False,3
182,1,1906,Fall,germany,italy,...but did you lie to England about that? Or can I say to England that I don't think you'll actually provide that support?,True,True,-3
183,1,1906,Fall,italy,germany,What is Paris up to?,True,True,3
184,1,1906,Fall,italy,germany,I suggest you just not tell England anything about my moves.,True,True,3
185,1,1906,Fall,italy,germany,Do you want me to support England to Brest?,NOANNOTATION,True,3
186,1,1906,Fall,italy,germany,I guess I’m not sure what your goals are here.,True,True,3
187,1,1906,Fall,italy,germany,"I just kind of feel like you’re grilling me with a lot of questions, but not telling me what you’re doing or what you want from me.",True,True,3
188,1,1906,Fall,germany,italy,"*If* you support Eng-Brest, England has agreed to vacate denmark for me. If you don't, I won't get in the way of your channel thing. Any other questions?",True,True,-3
189,1,1906,Fall,germany,italy,"I have no sense of what you want or what your plan is, but I thought I'd been pretty clear: I want Denmark. I am reluctant to see you in the Channel if England remains powerful, but happy to see you there if they are weakened.",True,True,-3
190,1,1906,Fall,italy,germany,Can’t you just force Denmark?,True,True,3
191,1,1906,Fall,germany,italy,Not without risking a swipe of Belgium,True,True,-3
192,1,1906,Fall,germany,italy,And why force when you don't have to,NOANNOTATION,True,-3
193,1,1906,Fall,italy,germany,"Okay, I’ll support England to Brest. You take Denmark.",True,True,3
194,1,1906,Fall,italy,germany,And you and I should be in position to take out England next year.,True,True,3
195,1,1906,Fall,germany,italy,Splendid!,True,True,-3
196,1,1906,Winter,germany,italy,Glad everything worked out 😃,True,True,-3
197,1,1906,Winter,italy,germany,👍,True,True,3
198,1,1906,Winter,italy,germany,Congratulations on retaking Denmark and getting two builds. You are playing really well right now. Respect.,True,True,3
199,1,1907,Spring,germany,italy,"Congrats on having double-digit dots! I have some thoughts about taking out England, if you want to go full-stab this season...",True,True,-3
200,1,1907,Spring,italy,germany,I think I do! 🤫,True,True,3
201,1,1907,Spring,italy,germany,What are you thinking?,True,True,3
202,1,1907,Spring,germany,italy,"One option is to take the channel, another is to take Brest. Between you, me, and Picardy we can manage either, but it's a question of which takes priority. If we chose Brest, I could also take a stab at seizing Nth this season, then we could try for the channel in fall. Or we could do channel first, Brest second.",True,True,-3
203,1,1907,Spring,italy,germany,"Yeah, that is all along the lines of what I’m thinking. How demanding does France sound right now? Does he want to be the one who takes Brest?",True,True,3
204,1,1907,Spring,germany,italy,Haven't asked. But in general not demanding.,True,True,-3
205,1,1907,Spring,italy,germany,"Good!

Still, I think we should show him some good faith by supporting him to Brest in Spring. We can decide in Fall whether it makes more sense for you to take it, but I think we want to keep France hungry.",True,False,3
206,1,1907,Spring,italy,germany,"I would suggest something like this to ensure the English fleet is disbanded:
Pic - Bre
MAO - Channel
Par S Pic - Bre",True,False,3
207,1,1907,Spring,italy,germany,And Spa - Gas to cut off that retreat.,True,True,3
208,1,1907,Spring,italy,germany,"You can take the North Sea on the same move and set up a convoy to the English mainland. 

Checkmate.",True,True,3
209,1,1907,Spring,germany,italy,"Okay, I like the plan! I've asked France if they're willing to move to Brest supported by me.",True,True,-3
210,1,1907,Spring,germany,italy,Aren't you concerned about England taking Mao? I'd sooner just have you pile on support into Bre so that Wes can support Mao holding,True,True,-3
211,1,1907,Spring,italy,germany,"That’s a good point, but the problem with that approach is that Brest is not guaranteed. If England cute MAO and supports with the Channel, the attack fails. I think we are better off ensuring that the Brest fleet is disbanded. If we disband that fleet and take North Sea, an English fleet in MAO really just spreads him out and allows you to take the island faster. It’s not like he can get Portugal or Spain.",True,True,3
212,1,1907,Spring,germany,italy,"Okay, but that means I'd prefer to take Brest myself this Spring, if France is okay with it.",True,True,-3
213,1,1907,Spring,italy,germany,"I think that we should offer France Brest in Spring. That ensures that he is with us. Then, if conditions are right in the Fall, I can support you into Brest. But...England can offer France Belgium, and I think he is sure to take that if we’re not even offering him a center, right?",True,False,3
214,1,1907,Spring,italy,germany,"Better to keep France feeling like we’re going to keep him in the game. If you need the build in Fall, it’s easy for me to support you there.",True,False,3
215,1,1907,Spring,germany,italy,"I guess I’m just wondering from France’s perspective why they’d *want* to stay in the game. Isn’t it possible they’d rather move on with their life? That’s not rhetorical, I’m wondering what your perspective is as a veteran player",True,True,-3
